source.type,source.ID,source.description,variable,var.description,Units,Gender,Min.Age,Max.Age,Form,Mean,CV
Product,IH22 ,INSIDE THE HOME; FLOOR SEALER ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,IH22 ,INSIDE THE HOME; FLOOR SEALER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,IH22 ,INSIDE THE HOME; FLOOR SEALER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,550,1
Product,IH22 ,INSIDE THE HOME; FLOOR SEALER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,2,1
Product,IH22 ,INSIDE THE HOME; FLOOR SEALER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,IH22 ,INSIDE THE HOME; FLOOR SEALER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.63,0
Product,IH22 ,INSIDE THE HOME; FLOOR SEALER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.69,0
Product,IH23 ,INSIDE THE HOME; FURNITURE WAX ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,0,1
Product,IH23 ,INSIDE THE HOME; FURNITURE WAX ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,IH23 ,INSIDE THE HOME; FURNITURE WAX ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,IH23 ,INSIDE THE HOME; FURNITURE WAX ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,IH23 ,INSIDE THE HOME; FURNITURE WAX ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,IH23 ,INSIDE THE HOME; FURNITURE WAX ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,50,1
Product,IH23 ,INSIDE THE HOME; FURNITURE WAX ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,IH23 ,INSIDE THE HOME; FURNITURE WAX ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.05,0
Product,IH23 ,INSIDE THE HOME; FURNITURE WAX ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.5,0
Product,IH23 ,INSIDE THE HOME; FURNITURE WAX ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.5,0
Product,IH24 ,INSIDE THE HOME; GARBAGE DISPOSAL DEODORIZER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,5,1
Product,IH24 ,INSIDE THE HOME; GARBAGE DISPOSAL DEODORIZER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,IH24 ,INSIDE THE HOME; GARBAGE DISPOSAL DEODORIZER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,IH24 ,INSIDE THE HOME; GARBAGE DISPOSAL DEODORIZER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,50,1
Product,IH24 ,INSIDE THE HOME; GARBAGE DISPOSAL DEODORIZER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,IH24 ,INSIDE THE HOME; GARBAGE DISPOSAL DEODORIZER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,IH24 ,INSIDE THE HOME; GARBAGE DISPOSAL DEODORIZER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.03,0
Product,IH24 ,INSIDE THE HOME; GARBAGE DISPOSAL DEODORIZER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.03,0
Product,IH25 ,INSIDE THE HOME; GLASS CLEANER ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,0.321428571,1
Product,IH25 ,INSIDE THE HOME; GLASS CLEANER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,IH25 ,INSIDE THE HOME; GLASS CLEANER ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,1,0
Product,IH25 ,INSIDE THE HOME; GLASS CLEANER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.05,0
Product,IH25 ,INSIDE THE HOME; GLASS CLEANER ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,IH25 ,INSIDE THE HOME; GLASS CLEANER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,IH25 ,INSIDE THE HOME; GLASS CLEANER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,20,1
Product,IH25 ,INSIDE THE HOME; GLASS CLEANER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,72,1
Product,IH25 ,INSIDE THE HOME; GLASS CLEANER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,IH25 ,INSIDE THE HOME; GLASS CLEANER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.86,0
Product,IH25 ,INSIDE THE HOME; GLASS CLEANER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.88,0
Product,IH25 ,INSIDE THE HOME; GLASS CLEANER ,volume ,Volume of Cloud ,m3 ,B ,0,99,normal ,48,0.5
Product,IH26 ,INSIDE THE HOME; GROUT CLEANER ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,0,1
Product,IH26 ,INSIDE THE HOME; GROUT CLEANER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,IH26 ,INSIDE THE HOME; GROUT CLEANER ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,0.2,0
Product,IH26 ,INSIDE THE HOME; GROUT CLEANER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.05,0
Product,IH26 ,INSIDE THE HOME; GROUT CLEANER ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,IH26 ,INSIDE THE HOME; GROUT CLEANER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,IH26 ,INSIDE THE HOME; GROUT CLEANER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,50,1
Product,IH26 ,INSIDE THE HOME; GROUT CLEANER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,52,1
Product,IH26 ,INSIDE THE HOME; GROUT CLEANER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,IH26 ,INSIDE THE HOME; GROUT CLEANER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.4,0
Product,IH26 ,INSIDE THE HOME; GROUT CLEANER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.4,0
Product,IH26 ,INSIDE THE HOME; GROUT CLEANER ,volume ,Volume of Cloud ,m3 ,B ,0,99,normal ,48,0.5
Product,IH27 ,INSIDE THE HOME; GUM REMOVER ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,0,1
Product,IH27 ,INSIDE THE HOME; GUM REMOVER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,10,1
Product,IH27 ,INSIDE THE HOME; GUM REMOVER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.2,0
Product,IH27 ,INSIDE THE HOME; GUM REMOVER ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,IH27 ,INSIDE THE HOME; GUM REMOVER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,IH27 ,INSIDE THE HOME; GUM REMOVER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,30,1
Product,IH27 ,INSIDE THE HOME; GUM REMOVER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,4,1
Product,IH27 ,INSIDE THE HOME; GUM REMOVER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,IH27 ,INSIDE THE HOME; GUM REMOVER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.05,0
Product,IH27 ,INSIDE THE HOME; GUM REMOVER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.05,0
Product,IH28 ,INSIDE THE HOME; HAND CLEANER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,2,1
Product,IH28 ,INSIDE THE HOME; HAND CLEANER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,1,0
Product,IH28 ,INSIDE THE HOME; HAND CLEANER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,IH28 ,INSIDE THE HOME; HAND CLEANER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,20,1
Product,IH28 ,INSIDE THE HOME; HAND CLEANER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,52,1
Product,IH28 ,INSIDE THE HOME; HAND CLEANER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.3,0
Product,IH28 ,INSIDE THE HOME; HAND CLEANER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.3,0
Product,IH28 ,INSIDE THE HOME; HAND CLEANER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.3,0
Product,IH29 ,INSIDE THE HOME; HOUSEPLANT CARE ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,0,1
Product,IH29 ,INSIDE THE HOME; HOUSEPLANT CARE ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,10,1
Product,IH29 ,INSIDE THE HOME; HOUSEPLANT CARE ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,0.2,0
Product,IH29 ,INSIDE THE HOME; HOUSEPLANT CARE ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,IH29 ,INSIDE THE HOME; HOUSEPLANT CARE ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,IH29 ,INSIDE THE HOME; HOUSEPLANT CARE ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,IH29 ,INSIDE THE HOME; HOUSEPLANT CARE ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,20,1
Product,IH29 ,INSIDE THE HOME; HOUSEPLANT CARE ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,52,1
Product,IH29 ,INSIDE THE HOME; HOUSEPLANT CARE ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,IH29 ,INSIDE THE HOME; HOUSEPLANT CARE ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.01,0
Product,IH29 ,INSIDE THE HOME; HOUSEPLANT CARE ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.01,0
Product,IH29 ,INSIDE THE HOME; HOUSEPLANT CARE ,volume ,Volume of Cloud ,m3 ,B ,0,99,normal ,48,0.5
Product,IH30 ,INSIDE THE HOME; LAMP OIL/LIGHTER FLUID ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,5,1
Product,IH30 ,INSIDE THE HOME; LAMP OIL/LIGHTER FLUID ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,IH30 ,INSIDE THE HOME; LAMP OIL/LIGHTER FLUID ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,IH30 ,INSIDE THE HOME; LAMP OIL/LIGHTER FLUID ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,10,1
Product,IH30 ,INSIDE THE HOME; LAMP OIL/LIGHTER FLUID ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,IH30 ,INSIDE THE HOME; LAMP OIL/LIGHTER FLUID ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,IH30 ,INSIDE THE HOME; LAMP OIL/LIGHTER FLUID ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.1,0
Product,IH30 ,INSIDE THE HOME; LAMP OIL/LIGHTER FLUID ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.1,0
Product,IH31 ,INSIDE THE HOME; LAUNDRY DETERGENT ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,10,1
Product,IH31 ,INSIDE THE HOME; LAUNDRY DETERGENT ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,IH31 ,INSIDE THE HOME; LAUNDRY DETERGENT ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,IH31 ,INSIDE THE HOME; LAUNDRY DETERGENT ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,200,1
Product,IH31 ,INSIDE THE HOME; LAUNDRY DETERGENT ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,365,1
Product,IH31 ,INSIDE THE HOME; LAUNDRY DETERGENT ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.2,0
Product,IH31 ,INSIDE THE HOME; LAUNDRY DETERGENT ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.8,0
Product,IH31 ,INSIDE THE HOME; LAUNDRY DETERGENT ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,1,0
Product,IH32 ,INSIDE THE HOME; LAUNDRY STAIN REMOVER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,10,1
Product,IH32 ,INSIDE THE HOME; LAUNDRY STAIN REMOVER ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,0.2,0
Product,IH32 ,INSIDE THE HOME; LAUNDRY STAIN REMOVER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.02,0
Product,IH32 ,INSIDE THE HOME; LAUNDRY STAIN REMOVER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,IH32 ,INSIDE THE HOME; LAUNDRY STAIN REMOVER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,5,1
Product,IH32 ,INSIDE THE HOME; LAUNDRY STAIN REMOVER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,128,1
Product,IH32 ,INSIDE THE HOME; LAUNDRY STAIN REMOVER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.05,0
Product,IH32 ,INSIDE THE HOME; LAUNDRY STAIN REMOVER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.8,0
Product,IH32 ,INSIDE THE HOME; LAUNDRY STAIN REMOVER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.8,0
Product,IH32 ,INSIDE THE HOME; LAUNDRY STAIN REMOVER ,volume ,Volume of Cloud ,m3 ,B ,0,99,normal ,48,0.5
Product,IH33 ,INSIDE THE HOME; LAUNDRY STARCH ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,10,1
Product,IH33 ,INSIDE THE HOME; LAUNDRY STARCH ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,1,0
Product,IH33 ,INSIDE THE HOME; LAUNDRY STARCH ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.001,0
Product,IH33 ,INSIDE THE HOME; LAUNDRY STARCH ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,IH33 ,INSIDE THE HOME; LAUNDRY STARCH ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,4.5,1
Product,IH33 ,INSIDE THE HOME; LAUNDRY STARCH ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,52,1
Product,IH33 ,INSIDE THE HOME; LAUNDRY STARCH ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.02,0
Product,IH33 ,INSIDE THE HOME; LAUNDRY STARCH ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.4,0
Product,IH33 ,INSIDE THE HOME; LAUNDRY STARCH ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.4,0
Product,IH33 ,INSIDE THE HOME; LAUNDRY STARCH ,volume ,Volume of Cloud ,m3 ,B ,0,99,normal ,48,0.5
Product,IH34 ,INSIDE THE HOME; LIME REMOVER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,IH34 ,INSIDE THE HOME; LIME REMOVER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.02,0
Product,IH34 ,INSIDE THE HOME; LIME REMOVER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,IH34 ,INSIDE THE HOME; LIME REMOVER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,50,1
Product,IH34 ,INSIDE THE HOME; LIME REMOVER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,24,1
Product,IH34 ,INSIDE THE HOME; LIME REMOVER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,IH34 ,INSIDE THE HOME; LIME REMOVER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.3,0
Product,IH34 ,INSIDE THE HOME; LIME REMOVER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.3,0
Product,IH35 ,INSIDE THE HOME; METAL POLISH ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,0.499003992,1
Product,IH35 ,INSIDE THE HOME; METAL POLISH ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,10,1
Product,IH35 ,INSIDE THE HOME; METAL POLISH ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.001,0
Product,IH35 ,INSIDE THE HOME; METAL POLISH ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,IH35 ,INSIDE THE HOME; METAL POLISH ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,IH35 ,INSIDE THE HOME; METAL POLISH ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,50,1
Product,IH35 ,INSIDE THE HOME; METAL POLISH ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,12,1
Product,IH35 ,INSIDE THE HOME; METAL POLISH ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,IH35 ,INSIDE THE HOME; METAL POLISH ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.5,0
Product,IH35 ,INSIDE THE HOME; METAL POLISH ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.5,0
Product,IH36 ,INSIDE THE HOME; OVEN CLEANER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,20,1
Product,IH36 ,INSIDE THE HOME; OVEN CLEANER ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,1,0
Product,IH36 ,INSIDE THE HOME; OVEN CLEANER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,30,1
Product,IH36 ,INSIDE THE HOME; OVEN CLEANER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,26,1
Product,IH36 ,INSIDE THE HOME; OVEN CLEANER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,IH36 ,INSIDE THE HOME; OVEN CLEANER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.38,0
Product,IH36 ,INSIDE THE HOME; OVEN CLEANER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.38,0
Product,IH36 ,INSIDE THE HOME; OVEN CLEANER ,volume ,Volume of Cloud ,m3 ,B ,0,99,normal ,48,0.5
Product,IH37 ,INSIDE THE HOME; PRODUCE CLEANER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,5,1
Product,IH37 ,INSIDE THE HOME; PRODUCE CLEANER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,IH37 ,INSIDE THE HOME; PRODUCE CLEANER ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,IH37 ,INSIDE THE HOME; PRODUCE CLEANER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,IH37 ,INSIDE THE HOME; PRODUCE CLEANER ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,20,1
Product,IH37 ,INSIDE THE HOME; PRODUCE CLEANER ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,52,1
Product,IH37 ,INSIDE THE HOME; PRODUCE CLEANER ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.01,0
Product,IH37 ,INSIDE THE HOME; PRODUCE CLEANER ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.1,0
Product,IH37 ,INSIDE THE HOME; PRODUCE CLEANER ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.1,0
Product,IH38 ,INSIDE THE HOME; SHOE POLISH OR PROTECTANT ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,5,1
Product,IH38 ,INSIDE THE HOME; SHOE POLISH OR PROTECTANT ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,1,0
Product,IH38 ,INSIDE THE HOME; SHOE POLISH OR PROTECTANT ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.003,0
Product,IH38 ,INSIDE THE HOME; SHOE POLISH OR PROTECTANT ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,IH38 ,INSIDE THE HOME; SHOE POLISH OR PROTECTANT ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,40,1
Product,IH38 ,INSIDE THE HOME; SHOE POLISH OR PROTECTANT ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,11,1
Product,IH38 ,INSIDE THE HOME; SHOE POLISH OR PROTECTANT ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0.01,0
Product,IH38 ,INSIDE THE HOME; SHOE POLISH OR PROTECTANT ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.12,0
Product,IH38 ,INSIDE THE HOME; SHOE POLISH OR PROTECTANT ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.12,0
Product,IH38 ,INSIDE THE HOME; SHOE POLISH OR PROTECTANT ,volume ,Volume of Cloud ,m3 ,B ,0,99,normal ,48,0.5
Product,IH39 ,INSIDE THE HOME; STARCH ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,0,1
Product,IH39 ,INSIDE THE HOME; STARCH ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,IH39 ,INSIDE THE HOME; STARCH ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,1,0
Product,IH39 ,INSIDE THE HOME; STARCH ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.01,0
Product,IH39 ,INSIDE THE HOME; STARCH ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,IH39 ,INSIDE THE HOME; STARCH ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
Product,IH39 ,INSIDE THE HOME; STARCH ,mass ,Mass per use ,g ,B ,0,99,Lognormal ,30,1
Product,IH39 ,INSIDE THE HOME; STARCH ,use.freq ,Frequency ,1/year ,B ,0,99,lognormal ,52,1
Product,IH39 ,INSIDE THE HOME; STARCH ,use.prev ,Fraction of population using product ,[-] ,B ,0,12,point ,0,0
Product,IH39 ,INSIDE THE HOME; STARCH ,use.prev ,Fraction of population using product ,[-] ,M ,13,99,point ,0.3,0
Product,IH39 ,INSIDE THE HOME; STARCH ,use.prev ,Fraction of population using product ,[-] ,W ,13,99,point ,0.3,0
Product,IH39 ,INSIDE THE HOME; STARCH ,volume ,Volume of Cloud ,m3 ,B ,0,99,normal ,48,0.5
Product,IH40 ,INSIDE THE HOME; SURFACE CLEANER ,area ,Surface area of Product Application ,m^2 ,B ,0,99,lognormal ,1.928020851,1
Product,IH40 ,INSIDE THE HOME; SURFACE CLEANER ,duration ,Duration of direct exposure event ,minutes ,B ,0,99,Lognormal ,30,1
Product,IH40 ,INSIDE THE HOME; SURFACE CLEANER ,f.aerosol ,Fraction of chemcial used that is airborne for inhalation ,[-] ,B ,0,99,POINT ,0.2,0
Product,IH40 ,INSIDE THE HOME; SURFACE CLEANER ,f.contact ,Fraction of mass in contact with skin during direct use ,[-] ,B ,0,99,Point ,0.04,0
Product,IH40 ,INSIDE THE HOME; SURFACE CLEANER ,f.ingested ,Fraction ingested ,[-] ,B ,0,99,Lognormal ,0.5,0.2
Product,IH40 ,INSIDE THE HOME; SURFACE CLEANER ,f.residual ,Fraction of mass in contact with skin that remains after dur ,[-] ,B ,0,99,Point ,0.01,0
